,xr,linear_reg,k2,k3,k5,k10,k30,k500,k100,k300
32,732,260.69908287352007,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
33,733,261.7887206548738,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
34,734,262.8783584362275,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
35,735,263.96799621758123,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
36,736,265.0576339989349,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
37,737,266.14727178028863,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
38,738,267.2369095616423,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
39,739,268.32654734299604,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
40,740,269.4161851243497,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
41,741,270.5058229057033,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
42,742,271.5954606870571,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
43,743,272.68509846841073,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
44,744,273.7747362497645,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
45,745,274.86437403111813,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
46,746,275.9540118124719,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
47,747,277.04364959382553,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
48,748,278.1332873751793,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
49,749,279.22292515653294,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
50,750,280.3125629378867,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
51,751,281.40220071924034,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
52,752,282.4918385005941,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
53,753,283.58147628194774,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
54,754,284.6711140633015,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
55,755,285.76075184465515,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
56,756,286.8503896260089,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
57,757,287.94002740736255,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
58,758,289.0296651887163,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
59,759,290.11930297006995,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
60,760,291.2089407514237,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
61,761,292.29857853277736,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
62,762,293.3882163141311,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
63,763,294.47785409548476,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
64,764,295.5674918768385,438.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
65,765,296.65712965819216,335.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
66,766,297.7467674395459,335.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
67,767,298.83640522089956,335.0,369.0,419.4,547.9,472.03333333333336,735.35,557.14,688.72
68,768,299.9260430022532,335.0,416.6666666666667,419.4,547.9,472.03333333333336,735.35,557.14,688.72
69,769,301.01568078360697,335.0,416.6666666666667,419.4,547.9,472.03333333333336,735.35,557.14,688.72
70,770,302.1053185649606,335.0,416.6666666666667,419.4,547.9,472.03333333333336,735.35,557.14,688.72
71,771,303.19495634631437,335.0,416.6666666666667,419.4,547.9,485.6,735.35,557.14,688.72
72,772,304.284594127668,335.0,416.6666666666667,419.4,547.9,485.6,735.35,557.14,688.72
73,773,305.3742319090218,335.0,416.6666666666667,419.4,547.9,485.6,735.35,557.14,688.72
74,774,306.4638696903754,335.0,416.6666666666667,419.4,547.9,485.6,735.35,557.14,688.72
75,775,307.5535074717292,405.5,416.6666666666667,419.4,547.9,485.6,735.35,557.14,688.72
76,776,308.6431452530828,405.5,416.6666666666667,419.4,547.9,485.6,735.35,557.14,688.72
77,777,309.7327830344366,405.5,416.6666666666667,455.4,547.9,485.6,735.35,557.14,688.72
78,778,310.8224208157902,405.5,416.6666666666667,455.4,547.9,485.6,735.35,557.14,688.72
79,779,311.912058597144,405.5,416.6666666666667,455.4,547.9,485.6,735.35,557.14,688.72
80,780,313.0016963784976,405.5,416.6666666666667,455.4,547.9,485.6,735.35,557.14,688.72
81,781,314.0913341598514,405.5,416.6666666666667,455.4,547.9,485.6,735.35,557.14,688.72
82,782,315.18097194120503,405.5,416.6666666666667,455.4,547.9,485.6,735.35,557.14,688.72
83,783,316.2706097225588,405.5,416.6666666666667,455.4,547.9,485.6,735.35,557.14,688.72
84,784,317.36024750391243,405.5,407.0,455.4,547.1,485.6,735.35,557.14,688.72
85,785,318.4498852852662,405.5,407.0,455.4,547.1,485.6,735.35,557.14,688.72
86,786,319.53952306661984,405.5,407.0,455.4,547.1,485.6,735.35,557.14,688.72
87,787,320.6291608479736,405.5,407.0,455.4,547.1,485.6,735.35,557.14,688.72
88,788,321.71879862932724,405.5,407.0,410.8,547.1,485.6,735.35,557.14,688.72
89,789,322.808436410681,495.0,407.0,410.8,547.1,485.6,735.35,557.14,688.72
90,790,323.89807419203464,495.0,535.6666666666666,410.8,547.1,485.6,735.35,557.14,688.72
91,791,324.9877119733884,495.0,535.6666666666666,410.8,547.1,485.6,735.35,557.14,688.72
92,792,326.07734975474204,513.5,535.6666666666666,410.8,547.1,485.6,735.35,557.14,688.72
93,793,327.1669875360958,513.5,535.6666666666666,410.8,547.1,485.6,735.35,557.14,688.72
94,794,328.25662531744945,513.5,535.6666666666666,674.2,547.1,485.6,735.35,557.14,688.72
95,795,329.3462630988032,513.5,414.3333333333333,674.2,547.1,485.6,735.35,557.14,688.72
96,796,330.43590088015685,513.5,414.3333333333333,674.2,547.1,485.6,735.35,557.14,688.72
97,797,331.5255386615105,513.5,414.3333333333333,696.6,547.1,485.6,735.35,557.14,688.72
98,798,332.61517644286425,513.5,414.3333333333333,696.6,545.1,485.6,735.35,557.14,688.72
99,799,333.7048142242179,513.5,414.3333333333333,696.6,545.1,485.6,735.35,557.14,688.72
100,800,334.79445200557166,513.5,414.3333333333333,696.6,545.1,485.6,735.35,557.14,688.72
101,801,335.8840897869253,513.5,414.3333333333333,696.6,545.1,485.6,735.35,557.14,688.72
102,802,336.97372756827906,513.5,414.3333333333333,696.6,545.1,485.6,735.35,557.14,688.72
103,803,338.0633653496327,513.5,414.3333333333333,696.6,545.1,485.6,735.35,557.14,688.72
104,804,339.15300313098646,513.5,414.3333333333333,696.6,545.1,485.6,735.35,557.14,688.72
105,805,340.2426409123401,882.0,793.6666666666666,696.6,545.1,485.6,735.35,557.14,688.72
106,806,341.33227869369387,882.0,818.6666666666666,676.4,545.1,485.6,735.35,557.14,688.72
107,807,342.4219164750475,882.0,818.6666666666666,676.4,545.1,485.6,735.35,557.14,688.72
108,808,343.51155425640127,882.0,818.6666666666666,638.8,545.1,485.6,735.35,557.14,688.72
109,809,344.6011920377549,882.0,818.6666666666666,638.8,545.1,485.6,735.35,557.14,688.72
110,810,345.69082981910867,500.5,849.6666666666666,638.8,545.1,485.6,735.35,557.14,688.72
111,811,346.7804676004623,500.5,849.6666666666666,638.8,564.6,485.6,735.35,557.14,688.72
112,812,347.8701053818161,500.5,476.6666666666667,638.8,564.6,485.6,735.35,557.14,688.72
113,813,348.9597431631697,369.0,476.6666666666667,638.8,564.6,485.6,735.35,557.14,688.72
114,814,350.0493809445235,369.0,476.6666666666667,638.8,549.2,485.6,735.35,557.14,688.72
115,815,351.1390187258771,369.0,476.6666666666667,638.8,549.2,485.6,735.35,557.14,688.72
116,816,352.2286565072309,369.0,476.6666666666667,638.8,549.2,485.6,735.35,557.14,688.72
117,817,353.3182942885845,369.0,476.6666666666667,638.8,549.2,485.6,735.35,557.14,688.72
118,818,354.4079320699383,369.0,476.6666666666667,638.8,549.2,485.6,735.35,557.14,688.72
119,819,355.4975698512919,369.0,476.6666666666667,679.4,549.2,485.6,735.35,557.14,688.72
120,820,356.5872076326457,424.0,385.6666666666667,679.4,549.2,485.6,735.35,557.14,688.72
121,821,357.67684541399933,424.0,385.6666666666667,679.4,549.2,485.6,735.35,557.14,688.72
122,822,358.7664831953531,424.0,385.6666666666667,679.4,549.2,485.6,735.35,557.14,688.72
123,823,359.85612097670673,424.0,385.6666666666667,679.4,536.6,485.6,735.35,557.14,688.72
124,824,360.9457587580605,424.0,385.6666666666667,679.4,536.6,485.6,735.35,557.14,688.72
125,825,362.03539653941414,424.0,385.6666666666667,679.4,536.6,485.6,735.35,557.14,688.72
126,826,363.1250343207678,424.0,385.6666666666667,679.4,505.0,485.6,735.35,557.14,688.72
127,827,364.21467210212154,424.0,385.6666666666667,401.8,505.0,485.6,735.35,557.14,688.72
128,828,365.3043098834752,424.0,424.6666666666667,401.8,505.0,485.6,735.35,557.14,688.72
129,829,366.39394766482894,422.5,423.6666666666667,396.8,505.0,516.1666666666666,735.35,562.73,688.72
130,830,367.4835854461826,422.5,423.6666666666667,396.8,505.0,516.1666666666666,735.35,562.73,688.72
131,831,368.57322322753635,422.5,423.6666666666667,396.8,516.5,516.1666666666666,735.35,562.73,688.72
132,832,369.66286100889,422.5,423.6666666666667,371.2,516.5,516.1666666666666,735.35,562.73,688.72
133,833,370.75249879024375,422.5,423.6666666666667,371.2,401.7,516.1666666666666,735.35,562.73,688.72
134,834,371.8421365715974,422.5,423.6666666666667,371.2,401.7,516.1666666666666,735.35,562.73,688.72
135,835,372.93177435295115,422.5,423.6666666666667,371.2,401.7,516.1666666666666,735.35,562.73,688.72
136,836,374.0214121343048,422.5,423.6666666666667,371.2,401.7,538.0333333333333,735.35,562.73,688.72
137,837,375.11104991565855,426.0,423.6666666666667,371.2,381.3,538.0333333333333,735.35,562.73,688.72
138,838,376.2006876970122,426.0,378.6666666666667,371.2,381.3,538.0333333333333,735.35,562.73,688.72
139,839,377.29032547836596,426.0,378.6666666666667,371.2,387.3,538.0333333333333,735.35,562.73,688.72
140,840,378.3799632597196,426.0,378.6666666666667,371.2,387.3,538.0333333333333,735.35,562.73,688.72
141,841,379.46960104107336,426.0,378.6666666666667,371.2,393.5,538.0333333333333,735.35,562.73,688.72
142,842,380.559238822427,426.0,378.6666666666667,353.6,393.5,538.0333333333333,735.35,562.73,688.72
143,843,381.64887660378076,426.0,378.6666666666667,353.6,393.5,545.2666666666667,735.35,562.73,688.72
144,844,382.7385143851344,426.0,378.6666666666667,353.6,393.5,545.2666666666667,735.35,562.73,688.72
145,845,383.82815216648817,355.0,378.6666666666667,353.6,393.5,545.2666666666667,735.35,562.73,688.72
146,846,384.9177899478418,355.0,378.6666666666667,353.6,393.5,545.2666666666667,735.35,562.73,688.72
147,847,386.00742772919557,292.5,337.0,353.6,393.5,546.6333333333333,735.35,562.73,688.72
148,848,387.0970655105492,292.5,337.0,353.6,393.5,546.6333333333333,735.35,562.73,688.72
149,849,388.186703291903,292.5,305.3333333333333,353.6,393.5,546.6333333333333,735.35,562.73,688.72
150,850,389.2763410732566,316.0,344.0,348.4,399.5,546.6333333333333,735.35,562.73,688.72
151,851,390.3659788546104,316.0,344.0,348.4,399.5,546.6333333333333,735.35,562.73,688.72
152,852,391.455616635964,316.0,344.0,348.4,399.5,546.6333333333333,735.35,562.73,688.72
153,853,392.5452544173178,365.5,344.0,348.4,399.5,546.6333333333333,735.35,562.73,688.72
154,854,393.6348921986714,365.5,344.0,348.4,399.5,546.6333333333333,735.35,562.73,688.72
155,855,394.72452998002507,365.5,344.0,360.8,399.5,546.6333333333333,735.35,562.73,688.72
156,856,395.8141677613788,365.5,344.0,402.2,399.5,546.6333333333333,735.35,562.73,688.72
157,857,396.90380554273247,365.5,344.0,402.2,399.5,546.6333333333333,735.35,562.73,688.72
158,858,397.99344332408623,365.5,406.3333333333333,402.2,399.5,546.6333333333333,735.35,562.73,688.72
159,859,399.0830811054399,365.5,406.3333333333333,415.8,394.0,546.6333333333333,735.35,562.73,688.72
160,860,400.17271888679363,444.0,406.3333333333333,415.8,384.7,541.1333333333333,735.35,562.73,688.72
161,861,401.2623566681473,489.5,459.6666666666667,415.8,384.7,541.1333333333333,735.35,562.73,688.72
162,862,402.35199444950103,489.5,449.3333333333333,445.4,387.9,537.3,735.35,562.73,688.72
163,863,403.4416322308547,489.5,449.3333333333333,445.4,387.9,537.3,735.35,562.73,688.72
164,864,404.53127001220844,489.5,449.3333333333333,445.4,387.9,537.3,735.35,562.73,688.72
165,865,405.6209077935621,489.5,449.3333333333333,439.6,387.9,537.3,735.35,562.73,688.72
166,866,406.71054557491584,430.0,449.3333333333333,439.6,387.9,551.3333333333334,735.35,562.73,688.72
167,867,407.8001833562695,430.0,446.3333333333333,439.6,387.9,551.3333333333334,735.35,562.73,688.72
168,868,408.88982113762324,430.0,446.3333333333333,439.6,387.9,551.3333333333334,735.35,562.73,688.72
169,869,409.9794589189769,485.0,446.3333333333333,439.6,455.6,512.1666666666666,735.35,562.73,688.72
170,870,411.06909670033065,485.0,446.3333333333333,408.6,455.6,503.8,735.35,562.73,688.72
171,871,412.1587344816843,425.0,447.0,408.6,455.6,529.9,735.35,562.73,688.72
172,872,413.24837226303805,425.0,394.3333333333333,408.6,478.7,529.9,735.35,562.73,688.72
173,873,414.3380100443917,352.0,394.3333333333333,408.6,478.7,529.9,735.35,562.73,688.72
174,874,415.42764782574545,352.0,394.3333333333333,398.0,478.7,529.9,735.35,562.73,688.72
175,875,416.5172856070991,352.0,340.0,398.0,508.3,530.9666666666667,735.35,562.73,688.72
176,876,417.60692338845286,352.0,340.0,398.0,508.3,530.9666666666667,735.35,562.73,688.72
177,877,418.6965611698065,324.5,340.0,495.4,508.3,530.9666666666667,735.35,562.73,688.72
178,878,419.78619895116026,324.5,340.0,495.4,508.3,530.9666666666667,735.35,562.73,688.72
179,879,420.8758367325139,324.5,340.0,512.0,508.3,530.9666666666667,735.35,562.73,688.72
180,880,421.96547451386766,324.5,340.0,512.0,504.4,530.9666666666667,735.35,562.73,688.72
181,881,423.0551122952213,647.0,542.3333333333334,512.0,504.4,530.9666666666667,735.35,562.73,688.72
182,882,424.14475007657495,647.0,618.6666666666666,512.0,504.4,530.9666666666667,735.35,562.73,688.72
183,883,425.2343878579287,647.0,618.6666666666666,512.0,509.4,530.9666666666667,735.35,562.73,688.72
184,884,426.32402563928235,770.0,618.6666666666666,577.0,509.4,532.3666666666667,735.35,562.73,688.72
185,885,427.4136634206361,770.0,618.6666666666666,600.2,509.4,532.3666666666667,735.35,562.73,688.72
186,886,428.50330120198976,770.0,618.6666666666666,600.2,607.9,532.3666666666667,735.35,563.38,688.72
187,887,429.5929389833435,770.0,745.3333333333334,600.2,669.5,532.3666666666667,735.35,563.38,688.72
188,888,430.68257676469716,770.0,745.3333333333334,600.2,669.5,532.3666666666667,735.35,563.38,688.72
189,889,431.7722145460509,770.0,745.3333333333334,645.2,669.5,532.3666666666667,735.35,563.38,688.72
190,890,432.86185232740456,770.0,745.3333333333334,645.2,669.5,532.3666666666667,735.35,563.38,688.72
191,891,433.9514901087583,629.0,569.0,645.2,669.5,532.3666666666667,735.35,563.38,688.72
192,892,435.04112789011197,572.5,569.0,645.2,677.2,533.8333333333334,735.35,563.38,688.72
193,893,436.1307656714657,572.5,569.0,645.2,706.0,534.4333333333333,735.35,563.38,688.72
194,894,437.22040345281937,572.5,562.0,645.2,706.0,540.9333333333333,735.35,568.29,688.72
195,895,438.3100412341731,572.5,562.0,645.2,706.0,540.9333333333333,735.35,568.29,688.72
196,896,439.3996790155268,495.0,562.0,720.4,706.0,540.9333333333333,735.35,568.29,690.8766666666667
197,897,440.48931679688053,495.0,562.0,827.0,706.0,558.6333333333333,735.35,568.29,690.8766666666667
198,898,441.5789545782342,495.0,562.0,827.0,706.0,558.6333333333333,735.35,568.29,690.8766666666667
199,899,442.66859235958793,495.0,781.3333333333334,827.0,698.9,558.6333333333333,735.35,568.29,690.8766666666667
200,900,443.7582301409416,947.5,996.6666666666666,827.0,698.9,555.0666666666667,735.35,575.08,690.8766666666667
201,901,444.84786792229534,947.5,996.6666666666666,777.4,698.9,571.2,735.35,575.08,690.8766666666667
202,902,445.937505703649,1224.5,996.6666666666666,777.4,698.9,571.2,735.35,583.18,690.8766666666667
203,903,447.02714348500274,1224.5,996.6666666666666,811.8,698.9,571.2,735.35,583.18,690.8766666666667
204,904,448.1167812663564,1224.5,965.6666666666666,811.8,698.9,571.2,735.35,583.18,690.8766666666667
205,905,449.20641904771014,1224.5,965.6666666666666,811.8,651.3,571.2,735.35,583.18,690.8766666666667
206,906,450.2960568290638,1224.5,965.6666666666666,811.8,658.8,575.0,735.35,583.18,690.8766666666667
207,907,451.38569461041754,901.0,965.6666666666666,811.8,658.8,575.0,735.35,583.18,690.8766666666667
208,908,452.4753323917712,534.5,807.6666666666666,811.8,658.8,573.4333333333333,735.35,583.18,690.8766666666667
209,909,453.56497017312495,534.5,807.6666666666666,752.6,658.8,580.8,735.35,583.18,690.8766666666667
210,910,454.6546079544786,534.5,807.6666666666666,752.6,658.8,584.5,735.35,583.18,690.8766666666667
211,911,455.74424573583224,534.5,807.6666666666666,752.6,626.5,584.5,735.35,582.88,690.8766666666667
212,912,456.833883517186,534.5,438.0,752.6,625.7,594.0,735.35,581.74,690.8766666666667
213,913,457.92352129853964,534.5,438.0,752.6,625.7,594.0,735.35,581.74,690.8766666666667
214,914,459.0131590798934,433.0,438.0,490.6,625.7,594.0,735.35,581.74,690.8766666666667
215,915,460.10279686124704,433.0,438.0,490.6,680.8,600.8,735.35,581.74,690.8766666666667
216,916,461.1924346426008,433.0,456.0,490.6,680.8,600.8,735.35,583.36,690.8766666666667
217,917,462.28207242395445,373.5,461.3333333333333,490.6,680.8,600.8,735.35,570.54,690.8766666666667
218,918,463.3717102053082,373.5,461.3333333333333,475.6,680.8,600.8,735.35,572.35,690.8766666666667
219,919,464.46134798666185,373.5,461.3333333333333,475.6,680.8,600.8,735.35,572.35,690.8766666666667
220,920,465.5509857680156,373.5,461.3333333333333,439.6,617.4,600.8,735.35,572.35,690.8766666666667
221,921,466.64062354936925,569.5,461.3333333333333,439.6,528.1,612.5333333333333,735.35,575.98,690.8766666666667
222,922,467.730261330723,569.5,461.3333333333333,439.6,528.1,612.5333333333333,735.35,575.98,690.8766666666667
223,923,468.81989911207666,569.5,504.0,439.6,528.1,612.5333333333333,735.35,575.98,690.8766666666667
224,924,469.9095368934304,569.5,504.0,439.6,530.3,612.5333333333333,735.35,575.98,690.8766666666667
225,925,470.99917467478406,437.5,504.0,609.0,530.3,591.3,735.35,575.98,690.8766666666667
226,926,472.0888124561378,407.0,438.6666666666667,609.0,512.6,580.9666666666667,735.35,575.98,690.8766666666667
227,927,473.17845023749146,407.0,635.3333333333334,609.0,512.6,580.9666666666667,735.35,575.98,690.8766666666667
228,928,474.2680880188452,407.0,635.3333333333334,609.0,512.6,569.0666666666667,735.35,575.98,690.8766666666667
229,929,475.35772580019886,766.5,635.3333333333334,600.8,512.6,568.5333333333333,735.35,576.24,690.8766666666667
230,930,476.4473635815526,766.5,635.3333333333334,565.6,512.6,568.5333333333333,735.35,576.24,690.8766666666667
231,931,477.53700136290627,766.5,635.3333333333334,565.6,536.0,568.5333333333333,735.35,576.24,690.8766666666667
232,932,478.62663914426,766.5,664.6666666666666,565.6,536.0,566.7333333333333,735.35,576.24,690.8766666666667
233,933,479.71627692561367,776.5,664.6666666666666,585.0,555.5,566.7333333333333,735.35,576.24,690.8766666666667
234,934,480.8059147069674,461.0,671.3333333333334,585.0,527.7,566.7333333333333,735.35,576.24,690.8766666666667
235,935,481.8955524883211,461.0,464.0,585.6,527.7,546.1333333333333,735.35,576.24,690.8766666666667
236,936,482.98519026967483,461.0,464.0,585.6,527.7,523.6333333333333,735.35,579.82,690.8766666666667
237,937,484.0748280510285,465.5,464.0,463.0,578.8,523.6333333333333,735.35,583.68,690.8766666666667
238,938,485.16446583238223,465.5,458.3333333333333,463.0,594.9,531.4666666666667,735.35,583.68,690.8766666666667
239,939,486.2541036137359,457.0,458.3333333333333,463.0,530.1,531.4666666666667,736.4,583.68,690.8766666666667
240,940,487.34374139508964,461.5,464.3333333333333,537.2,530.1,531.4666666666667,736.4,585.52,690.8766666666667
241,941,488.43337917644317,461.5,585.0,489.8,530.1,527.2,736.4,585.52,690.8766666666667
242,942,489.5230169577969,655.5,585.0,572.6,543.0,527.2,736.4,587.06,690.8766666666667
243,943,490.6126547391507,655.5,511.6666666666667,572.6,555.9,527.2,736.4,588.92,690.8766666666667
244,944,491.70229252050444,528.0,646.6666666666666,604.2,574.5,527.2,736.4,588.92,690.8766666666667
245,945,492.791930301858,554.0,570.0,597.2,574.5,535.3666666666667,736.4,588.92,690.8766666666667
246,946,493.88156808321173,743.0,643.3333333333334,597.2,574.5,535.3666666666667,736.4,588.92,690.8766666666667
247,947,494.9712058645655,523.0,643.3333333333334,622.0,574.5,535.3666666666667,736.4,588.92,690.8766666666667
248,948,496.06084364591925,517.0,541.3333333333334,576.4,583.8,535.8666666666667,736.4,588.92,690.8766666666667
249,949,497.1504814272728,590.0,612.0,576.4,583.8,535.8666666666667,736.4,589.94,690.8766666666667
250,950,498.24011920862654,590.0,612.0,576.4,583.8,535.8666666666667,736.4,589.94,690.8766666666667
251,951,499.3297569899803,590.0,612.0,563.4,583.8,535.8666666666667,736.4,589.94,690.8766666666667
252,952,500.41939477133405,563.5,572.3333333333334,563.4,602.7,547.2,736.4,592.66,691.7666666666667
253,953,501.5090325526876,563.5,572.3333333333334,563.4,553.6,547.2,736.4,594.2,691.7666666666667
254,954,502.59867033404134,563.5,572.3333333333334,563.4,501.9,532.3666666666667,736.4,594.2,691.7666666666667
255,955,503.6883081153951,563.5,572.3333333333334,608.2,485.0,532.3666666666667,736.4,594.2,691.7666666666667
256,956,504.77794589674886,602.5,515.3333333333334,427.4,485.0,532.3666666666667,736.4,594.73,691.7666666666667
257,957,505.8675836781024,602.5,515.3333333333334,427.4,489.3,528.3333333333334,736.4,596.13,691.7666666666667
258,958,506.95722145945615,504.5,515.3333333333334,427.4,489.6,528.3333333333334,736.4,596.13,691.7666666666667
259,959,508.0468592408099,504.5,420.3333333333333,406.6,489.6,528.1,736.4,602.72,692.3133333333334
260,960,509.13649702216367,504.5,420.3333333333333,406.6,489.6,528.1,736.4,602.72,692.3133333333334
261,961,510.2261348035172,504.5,420.3333333333333,406.6,489.6,528.1,736.4,602.72,692.3133333333334
262,962,511.31577258487096,295.5,419.6666666666667,406.6,485.2,528.1,736.4,602.72,692.3133333333334
263,963,512.4054103662247,342.5,341.3333333333333,406.6,485.2,528.1,736.4,602.72,692.3133333333334
264,964,513.4950481475785,460.0,465.6666666666667,397.6,485.2,535.6666666666666,736.4,599.13,692.3133333333334
265,965,514.584685928932,482.0,547.6666666666666,551.8,485.2,535.6666666666666,736.4,601.74,693.6733333333333
266,966,515.6743237102858,681.0,616.3333333333334,551.8,485.2,541.7666666666667,736.4,601.74,693.6733333333333
267,967,516.7639614916395,681.0,616.3333333333334,563.8,492.7,541.7666666666667,736.4,601.74,693.6733333333333
268,968,517.853599272993,586.0,618.3333333333334,563.8,523.5,540.8666666666667,736.4,602.95,694.65
269,969,518.9432370543468,491.5,554.0,587.8,523.5,540.8666666666667,736.4,602.95,694.65
270,970,520.0328748357006,491.5,525.6666666666666,564.0,560.9,529.0,736.4,602.95,694.65
271,971,521.1225126170543,491.5,525.6666666666666,564.0,555.6,545.9,736.4,608.64,694.65
272,972,522.2121503984079,542.0,548.0,570.0,577.7,532.0333333333333,736.4,608.64,694.65
273,973,523.3017881797616,577.0,548.0,570.0,564.0,543.9666666666667,736.4,608.64,694.65
274,974,524.3914259611154,636.5,622.3333333333334,570.0,541.1,548.9333333333333,736.4,597.65,694.65
275,975,525.4810637424691,636.5,622.3333333333334,591.0,541.1,545.9,736.4,592.35,694.65
276,976,526.5707015238227,546.5,600.3333333333334,540.2,541.1,545.9,736.4,592.35,694.65
277,977,527.6603393051764,546.5,600.3333333333334,519.0,541.1,541.8333333333334,736.4,596.71,696.2033333333334
278,978,528.7499770865302,544.0,476.0,519.0,541.1,541.8333333333334,736.4,596.71,696.2033333333334
279,979,529.8396148678839,360.0,476.0,519.0,542.9,541.8333333333334,736.4,597.14,696.2033333333334
280,980,530.9292526492375,397.0,391.3333333333333,519.0,542.9,541.8333333333334,736.4,597.14,696.2033333333334
281,981,532.0188904305912,397.0,391.3333333333333,519.0,556.3,537.7666666666667,736.4,597.14,697.3366666666667
282,982,533.108528211945,397.0,391.3333333333333,519.0,552.5,595.5,736.4,597.14,695.57
283,983,534.1981659932987,397.0,391.3333333333333,519.0,552.5,608.3333333333334,736.4,606.72,698.3033333333333
284,984,535.2878037746523,397.0,391.3333333333333,515.8,552.5,607.2666666666667,736.4,606.72,698.3033333333333
285,985,536.377441556006,575.5,497.0,565.2,557.8,611.5666666666667,736.4,612.17,699.6
286,986,537.4670793373598,662.0,592.6666666666666,514.0,557.8,613.9333333333333,736.4,612.17,699.6
287,987,538.5567171187136,662.0,592.0,514.0,542.9,613.9333333333333,736.4,614.04,699.6
288,988,539.6463549000671,662.0,592.0,541.2,555.5,613.9333333333333,736.4,614.04,699.6
289,989,540.7359926814208,662.0,592.0,596.6,611.4,633.6666666666666,736.4,614.04,699.6
290,990,541.8256304627746,662.0,592.0,596.6,625.3,633.6666666666666,736.4,614.04,699.6
291,991,542.9152682441284,662.0,592.0,596.6,625.3,641.1333333333333,736.4,620.82,699.6
292,992,544.0049060254819,539.5,592.0,596.6,625.3,634.3333333333334,736.4,623.16,699.6
293,993,545.0945438068356,539.5,592.0,596.6,625.3,634.3333333333334,736.4,621.37,700.2633333333333
294,994,546.1841815881894,464.0,553.0,570.0,625.3,634.3333333333334,736.4,621.37,700.2633333333333
295,995,547.2738193695432,603.5,590.3333333333334,545.8,605.2,625.2666666666667,737.068,624.35,700.2633333333333
296,996,548.3634571508967,603.5,590.3333333333334,615.8,584.0,620.4333333333333,737.068,624.35,700.2633333333333
297,997,549.4530949322505,535.0,515.3333333333334,615.8,560.7,630.8666666666667,737.068,640.92,700.2633333333333
298,998,550.5427327136042,803.5,704.3333333333334,654.0,560.7,630.8666666666667,737.068,640.92,700.2633333333333
299,999,551.6323704949577,544.5,501.3333333333333,622.2,660.6,636.2666666666667,737.068,645.98,700.2633333333333
300,1000,552.7220082763115,406.0,436.0,496.0,713.9,652.1333333333333,737.068,645.06,702.1366666666667
301,1001,553.8116460576653,1103.0,997.0,805.6,656.0,652.1333333333333,737.068,645.06,703.2466666666667
302,1002,554.901283839019,631.5,682.6666666666666,669.4,701.8,652.1333333333333,738.634,643.69,705.49
303,1003,555.9909216203725,649.5,705.6666666666666,662.4,787.8,652.1333333333333,738.634,652.08,705.49
304,1004,557.0805594017263,666.5,683.0,662.4,787.8,652.1333333333333,738.634,651.37,707.34
305,1005,558.1701971830801,765.5,775.0,724.8,684.6,652.1333333333333,738.634,651.86,707.34
306,1006,559.2598349644338,787.5,775.0,724.8,684.6,675.2333333333333,738.634,651.86,708.61
307,1007,560.3494727457874,787.5,797.6666666666666,699.8,650.2,682.2666666666667,739.784,651.86,708.61
308,1008,561.4391105271411,587.0,651.6666666666666,699.8,662.0,682.2666666666667,739.784,658.05,710.5766666666667
